"subplot_id","species_richness","shannon_diversity","simpson_diversity","pielou_evenness","exp_shannon","inv_simpson","site","CV","CV_rf","SV","CHV","CHV_nopca","image_type","year"
"2_1",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0012",0.173186176,0.207824361,0.001342184,1.65e-09,1.97e-08,"unmasked",2024
"2_1",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0012",0.170539817,0.204631858,0.001303002,1.89e-09,1.54e-08,"masked",2024
"2_2",7,1.90615474653985,0.84375,0.979569764547061,6.72717132202972,1.18518518518519,"NSABHC0012",0.195416007,0.234500548,0.001705746,1.33e-09,1.42e-08,"unmasked",2024
"2_2",7,1.90615474653985,0.84375,0.979569764547061,6.72717132202972,1.18518518518519,"NSABHC0012",0.190084737,0.22810475,0.001603675,1.44e-09,1.02e-08,"masked",2024
"2_3",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0012",0.212347941,0.254816588,0.001969207,1.61e-09,1.65e-08,"unmasked",2024
"2_3",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0012",0.202913021,0.243499367,0.001772019,1.76e-09,1.21e-08,"masked",2024
"2_4",4,1.12692879480068,0.625,0.812907291846956,3.0861636884341,1.6,"NSABHC0012",0.19369426,0.232432827,0.001884916,1.78e-09,1.98e-08,"unmasked",2024
"2_4",4,1.12692879480068,0.625,0.812907291846956,3.0861636884341,1.6,"NSABHC0012",0.191502378,0.229809059,0.001689307,1.9e-09,1.37e-08,"masked",2024
"2_5",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0012",0.150046153,0.18005495,0.001406955,1.39e-09,1.55e-08,"unmasked",2024
"2_5",4,1.33217904021012,0.72,0.960964047443681,3.789291416276,1.38888888888889,"NSABHC0012",0.156128758,0.187363646,0.0013343,1.4e-09,9.96e-09,"masked",2024
"3_1",9,2.16395565688206,0.88,0.984858661787546,8.70550563296124,1.13636363636364,"NSABHC0012",0.180905775,0.21708577,0.00146836,1.79e-09,2.14e-08,"unmasked",2024
"3_1",9,2.16395565688206,0.88,0.984858661787546,8.70550563296124,1.13636363636364,"NSABHC0012",0.183108843,0.219719733,0.001452621,2e-09,1.57e-08,"masked",2024
"3_2",9,2.06111283257959,0.853333333333333,0.93805287535895,7.8547059211547,1.171875,"NSABHC0012",0.21394505,0.256733655,0.001722218,1.75e-09,2.27e-08,"unmasked",2024
"3_2",9,2.06111283257959,0.853333333333333,0.93805287535895,7.8547059211547,1.171875,"NSABHC0012",0.205421165,0.246504259,0.001601853,1.91e-09,1.73e-08,"masked",2024
"3_3",9,2.01016265863961,0.842105263157895,0.914864451897134,7.46453141910286,1.1875,"NSABHC0012",0.202938182,0.243528373,0.001743754,1.69e-09,1.56e-08,"unmasked",2024
"3_3",9,2.01016265863961,0.842105263157895,0.914864451897134,7.46453141910286,1.1875,"NSABHC0012",0.196422961,0.235685527,0.001624493,1.85e-09,1.15e-08,"masked",2024
"3_4",4,1.242453324894,0.666666666666667,0.896240625180289,3.46410161513775,1.5,"NSABHC0012",0.190090149,0.228110505,0.001858377,1.37e-09,1.33e-08,"unmasked",2024
"3_4",4,1.242453324894,0.666666666666667,0.896240625180289,3.46410161513775,1.5,"NSABHC0012",0.183232701,0.219873653,0.001441028,1.41e-09,9.44e-09,"masked",2024
"3_5",5,1.47507631105469,0.73469387755102,0.916516443199602,4.37136934400712,1.36111111111111,"NSABHC0012",0.174891193,0.209868469,0.001789566,1.58e-09,1.72e-08,"unmasked",2024
"3_5",5,1.47507631105469,0.73469387755102,0.916516443199602,4.37136934400712,1.36111111111111,"NSABHC0012",0.184891346,0.221858437,0.001589956,1.55e-09,1.13e-08,"masked",2024
"4_1",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0012",0.195124597,0.234151339,0.001828156,2.01e-09,2.4e-08,"unmasked",2024
"4_1",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0012",0.186210256,0.223452785,0.001627185,2.24e-09,1.85e-08,"masked",2024
"4_2",9,2.08094721205521,0.864197530864198,0.947079890476203,8.01205443572904,1.15714285714286,"NSABHC0012",0.219732463,0.263678683,0.001948758,1.98e-09,2.65e-08,"unmasked",2024
"4_2",9,2.08094721205521,0.864197530864198,0.947079890476203,8.01205443572904,1.15714285714286,"NSABHC0012",0.206819327,0.248176135,0.00170217,2.21e-09,2.04e-08,"masked",2024
"4_3",7,1.6987829895138,0.763888888888889,0.873001762357072,5.46728959247806,1.30909090909091,"NSABHC0012",0.20372687,0.244472407,0.001574336,1.49e-09,1.58e-08,"unmasked",2024
"4_3",7,1.6987829895138,0.763888888888889,0.873001762357072,5.46728959247806,1.30909090909091,"NSABHC0012",0.193074821,0.231700518,0.001420842,1.62e-09,1.16e-08,"masked",2024
"4_4",7,1.90615474653985,0.84375,0.979569764547061,6.72717132202972,1.18518518518519,"NSABHC0012",0.201105689,0.241326571,0.001700912,1.46e-09,1.64e-08,"unmasked",2024
"4_4",7,1.90615474653985,0.84375,0.979569764547061,6.72717132202972,1.18518518518519,"NSABHC0012",0.192598829,0.23112078,0.001460702,1.49e-09,1.13e-08,"masked",2024
"4_5",5,1.30387552933639,0.650887573964497,0.810143416694102,3.68354472604923,1.53636363636364,"NSABHC0012",0.206119802,0.247345275,0.00161867,1.55e-09,1.27e-08,"unmasked",2024
"4_5",5,1.30387552933639,0.650887573964497,0.810143416694102,3.68354472604923,1.53636363636364,"NSABHC0012",0.1953792,0.234444224,0.001410166,1.5e-09,8.62e-09,"masked",2024
"5_2",6,1.57649219404418,0.765625,0.879857046171148,4.83795540282654,1.30612244897959,"NSABHC0012",0.21259059,0.255108557,0.002133633,3.94e-09,7.75e-08,"unmasked",2024
"5_2",6,1.57649219404418,0.765625,0.879857046171148,4.83795540282654,1.30612244897959,"NSABHC0012",0.205863959,0.247016983,0.001948659,3.75e-09,4.95e-08,"masked",2024
"5_3",6,1.64591683001747,0.788927335640138,0.918603673252292,5.18576219053723,1.26754385964912,"NSABHC0012",0.199305668,0.239168764,0.001576676,1.67e-09,1.82e-08,"unmasked",2024
"5_3",6,1.64591683001747,0.788927335640138,0.918603673252292,5.18576219053723,1.26754385964912,"NSABHC0012",0.187478967,0.224998201,0.00139525,1.79e-09,1.3e-08,"masked",2024
"5_4",8,1.95598384658436,0.845679012345679,0.940629398508726,7.07087225620105,1.18248175182482,"NSABHC0012",0.20359103,0.244307338,0.001469642,1.5e-09,1.82e-08,"unmasked",2024
"5_4",8,1.95598384658436,0.845679012345679,0.940629398508726,7.07087225620105,1.18248175182482,"NSABHC0012",0.187259892,0.224728538,0.001248512,1.64e-09,1.32e-08,"masked",2024
"5_5",7,1.58023634047611,0.72,0.812080835923113,4.85610336940723,1.38888888888889,"NSABHC0012",0.206860752,0.248233395,0.001469927,1.55e-09,1.81e-08,"unmasked",2024
"5_5",7,1.58023634047611,0.72,0.812080835923113,4.85610336940723,1.38888888888889,"NSABHC0012",0.190852041,0.229025544,0.001261389,1.59e-09,1.19e-08,"masked",2024
"1_1",3,0.974314752869349,0.59375,0.886859507142915,2.6493511285621,1.68421052631579,"NSABHC0011",0.216631679,0.259957054,0.001804651,2.14e-09,2.88e-07,"unmasked",2024
"1_1",3,0.974314752869349,0.59375,0.886859507142915,2.6493511285621,1.68421052631579,"NSABHC0011",0.202885022,0.243478746,0.001138597,4.42e-09,1.16e-07,"masked",2024
"1_2",3,0.867563228481461,0.5,0.789690082142847,2.3811015779523,2,"NSABHC0011",0.213890182,0.256667931,0.001695546,1.84e-09,1.96e-07,"unmasked",2024
"1_2",3,0.867563228481461,0.5,0.789690082142847,2.3811015779523,2,"NSABHC0011",0.201812116,0.242138774,0.001142839,4.27e-09,9.94e-08,"masked",2024
"1_3",4,1.242453324894,0.666666666666667,0.896240625180289,3.46410161513775,1.5,"NSABHC0011",0.234708809,0.281650448,0.001721575,2.23e-09,1.76e-07,"unmasked",2024
"1_3",4,1.242453324894,0.666666666666667,0.896240625180289,3.46410161513775,1.5,"NSABHC0011",0.207995294,0.249611494,0.001098957,5.27e-09,8.26e-08,"masked",2024
"1_4",2,0.450561208866305,0.277777777777778,0.650022421648354,1.5691925832142,3.6,"NSABHC0011",0.220533935,0.26464089,0.001649287,2.34e-09,4e-07,"unmasked",2024
"1_4",2,0.450561208866305,0.277777777777778,0.650022421648354,1.5691925832142,3.6,"NSABHC0011",0.193648247,0.232365161,0.000978733,4.57e-09,1.47e-07,"masked",2024
"1_5",3,0.867563228481461,0.5,0.789690082142847,2.3811015779523,2,"NSABHC0011",0.219039954,0.262850121,0.00174826,5.24e-09,1.38e-06,"unmasked",2024
"1_5",3,0.867563228481461,0.5,0.789690082142847,2.3811015779523,2,"NSABHC0011",0.200170444,0.240217806,0.001059709,7.89e-09,3.79e-07,"masked",2024
"2_1",3,0.639031859650177,0.34,0.581671865717887,1.894645708138,2.94117647058824,"NSABHC0011",0.222515516,0.267016389,0.001750397,1.73e-09,2.24e-07,"unmasked",2024
"2_1",3,0.639031859650177,0.34,0.581671865717887,1.894645708138,2.94117647058824,"NSABHC0011",0.211463557,0.25375312,0.001220241,4.05e-09,9.97e-08,"masked",2024
"2_2",5,1.35923670066501,0.68,0.844541246458714,3.89322047476173,1.47058823529412,"NSABHC0011",0.217441481,0.260929199,0.001622795,1.53e-09,2.4e-07,"unmasked",2024
"2_2",5,1.35923670066501,0.68,0.844541246458714,3.89322047476173,1.47058823529412,"NSABHC0011",0.200019435,0.240016257,0.001072687,3.35e-09,1.08e-07,"masked",2024
"2_3",2,0.661563238157982,0.46875,0.954434002924965,1.93781924087838,2.13333333333333,"NSABHC0011",0.212801296,0.255361482,0.001413999,1.76e-09,2.9e-07,"unmasked",2024
"2_3",2,0.661563238157982,0.46875,0.954434002924965,1.93781924087838,2.13333333333333,"NSABHC0011",0.19079947,0.228958452,0.000911014,4.02e-09,1.23e-07,"masked",2024
"2_4",2,0.376770161256437,0.21875,0.543564443199596,1.45756926498109,4.57142857142857,"NSABHC0011",0.219553896,0.263466389,0.001670654,1.76e-09,3.88e-07,"unmasked",2024
"2_4",2,0.376770161256437,0.21875,0.543564443199596,1.45756926498109,4.57142857142857,"NSABHC0011",0.195784792,0.234932787,0.001052341,3.85e-09,1.69e-07,"masked",2024
"2_5",3,0.600166073159646,0.314049586776859,0.546294702280502,1.82242143054562,3.18421052631579,"NSABHC0011",0.234254156,0.281107064,0.001776169,1.88e-09,3.97e-07,"unmasked",2024
"2_5",3,0.600166073159646,0.314049586776859,0.546294702280502,1.82242143054562,3.18421052631579,"NSABHC0011",0.203635123,0.24436454,0.001033077,3.78e-09,1.68e-07,"masked",2024
"3_1",6,1.52470739303014,0.72189349112426,0.850955398431372,4.59379919496706,1.38524590163934,"NSABHC0011",0.234846006,0.281816544,0.00170514,1.49e-09,6.86e-08,"unmasked",2024
"3_1",6,1.52470739303014,0.72189349112426,0.850955398431372,4.59379919496706,1.38524590163934,"NSABHC0011",0.202274786,0.24273779,0.001030008,3.29e-09,3.19e-08,"masked",2024
"3_2",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0011",0.216647078,0.259975978,0.001386621,1.49e-09,8.1e-08,"unmasked",2024
"3_2",4,1.15374194270109,0.612244897959184,0.832248889600231,3.17003282492367,1.63333333333333,"NSABHC0011",0.189004476,0.226806754,0.00088779,3.11e-09,3.15e-08,"masked",2024
"3_3",4,1.23093162304792,0.674556213017751,0.88792947412232,3.42441831771842,1.48245614035088,"NSABHC0011",0.209004204,0.250805613,0.001343074,1.52e-09,1.12e-07,"unmasked",2024
"3_3",4,1.23093162304792,0.674556213017751,0.88792947412232,3.42441831771842,1.48245614035088,"NSABHC0011",0.185703828,0.222837008,0.000903946,3.14e-09,4.75e-08,"masked",2024
"3_4",3,1.07899220787758,0.653061224489796,0.982141032834875,2.94171342108318,1.53125,"NSABHC0011",0.222529663,0.267035834,0.001694746,2.21e-09,4.56e-07,"unmasked",2024
"3_4",3,1.07899220787758,0.653061224489796,0.982141032834875,2.94171342108318,1.53125,"NSABHC0011",0.202627159,0.243141262,0.001046013,4.71e-09,1.99e-07,"masked",2024
"3_5",4,1.12692879480068,0.625,0.812907291846956,3.0861636884341,1.6,"NSABHC0011",0.232705233,0.279243172,0.001669528,2.39e-09,3.36e-07,"unmasked",2024
"3_5",4,1.12692879480068,0.625,0.812907291846956,3.0861636884341,1.6,"NSABHC0011",0.200558275,0.240643758,0.000993579,4.51e-09,1.33e-07,"masked",2024
"4_1",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0011",0.216688917,0.260025976,0.001526313,1.08e-09,4.32e-08,"unmasked",2024
"4_1",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0011",0.192624109,0.231167318,0.000946899,2.49e-09,2e-08,"masked",2024
"4_2",3,0.687092027379972,0.378698224852071,0.625418115623811,1.98792628462815,2.640625,"NSABHC0011",0.211098237,0.253316954,0.001374564,1.52e-09,7.42e-08,"unmasked",2024
"4_2",3,0.687092027379972,0.378698224852071,0.625418115623811,1.98792628462815,2.640625,"NSABHC0011",0.189200353,0.227039965,0.00087855,3.23e-09,2.95e-08,"masked",2024
"4_3",4,1.38629436111989,0.75,1,4,1.33333333333333,"NSABHC0011",0.239716303,0.287658724,0.001605708,1.57e-09,1.38e-07,"unmasked",2024
"4_3",4,1.38629436111989,0.75,1,4,1.33333333333333,"NSABHC0011",0.20043162,0.240533237,0.000972212,3.06e-09,5.8e-08,"masked",2024
"4_4",6,1.52470739303014,0.72189349112426,0.850955398431372,4.59379919496706,1.38524590163934,"NSABHC0011",0.244897796,0.293876431,0.001852815,2.23e-09,3.91e-07,"unmasked",2024
"4_4",6,1.52470739303014,0.72189349112426,0.850955398431372,4.59379919496706,1.38524590163934,"NSABHC0011",0.210691371,0.252818236,0.001088513,4.55e-09,1.64e-07,"masked",2024
"4_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0011",0.225876041,0.271050677,0.001610475,2.33e-09,2.29e-07,"unmasked",2024
"4_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0011",0.199653886,0.23958169,0.001018253,4.93e-09,9.32e-08,"masked",2024
"5_1",5,1.47913280742964,0.745562130177515,0.919036886109272,4.38913780238291,1.34126984126984,"NSABHC0011",0.238228366,0.285875135,0.00176756,1.59e-09,7.57e-08,"unmasked",2024
"5_1",5,1.47913280742964,0.745562130177515,0.919036886109272,4.38913780238291,1.34126984126984,"NSABHC0011",0.201450754,0.241741341,0.000975814,3.05e-09,2.98e-08,"masked",2024
"5_2",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0011",0.244853145,0.293826678,0.001668404,1.57e-09,7.86e-08,"unmasked",2024
"5_2",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0011",0.202121064,0.24252806,0.000959383,3.33e-09,3.25e-08,"masked",2024
"5_3",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0011",0.241511306,0.289814972,0.001670961,1.89e-09,2.11e-07,"unmasked",2024
"5_3",5,1.49417513828931,0.75,0.928383211769586,4.45565973351251,1.33333333333333,"NSABHC0011",0.204302171,0.245175827,0.001001821,3.9e-09,8.77e-08,"masked",2024
"5_4",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0011",0.227556675,0.273067711,0.001529534,2.33e-09,3.79e-07,"unmasked",2024
"5_4",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0011",0.201119347,0.241345391,0.001005553,4.71e-09,1.61e-07,"masked",2024
"1_1",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0010",0.159564089,0.191476893,0.001094789,4.21e-09,1.06e-07,"unmasked",2024
"1_1",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0010",0.120044579,0.144037717,0.000534274,1.02e-08,1.67e-08,"masked",2024
"1_2",4,1.27703425946614,0.693877551020408,0.921185496588554,3.58598882705695,1.44117647058824,"NSABHC0010",0.131947779,0.158337325,0.000737374,2.33e-09,3.91e-08,"unmasked",2024
"1_2",4,1.27703425946614,0.693877551020408,0.921185496588554,3.58598882705695,1.44117647058824,"NSABHC0010",0.1223864,0.146862835,0.000593651,7.75e-09,8.03e-09,"masked",2024
"1_5",4,1.35178399428965,0.73469387755102,0.975106032457373,3.86431329785834,1.36111111111111,"NSABHC0010",0.144956712,0.173948065,0.000828681,3.62e-09,6.23e-08,"unmasked",2024
"1_5",4,1.35178399428965,0.73469387755102,0.975106032457373,3.86431329785834,1.36111111111111,"NSABHC0010",0.137365232,0.164823896,0.000669481,8.78e-09,1.05e-08,"masked",2024
"2_1",4,1.32966134885476,0.722222222222222,0.959147917027245,3.77976314968462,1.38461538461538,"NSABHC0010",0.142417039,0.170900423,0.000864852,3.23e-09,1.05e-07,"unmasked",2024
"2_1",4,1.32966134885476,0.722222222222222,0.959147917027245,3.77976314968462,1.38461538461538,"NSABHC0010",0.131070418,0.157266802,0.000699695,8.38e-09,1.94e-08,"masked",2024
"2_2",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.139915685,0.167898822,0.00091811,2.11e-09,4.73e-08,"unmasked",2024
"2_2",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.119290781,0.143143075,0.000557596,5.36e-09,7.46e-09,"masked",2024
"2_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.134431048,0.161317271,0.000876426,1.68e-09,3.32e-08,"unmasked",2024
"2_4",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.13353823,0.160255553,0.00063776,4.66e-09,5.37e-09,"masked",2024
"2_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.148372059,0.178046455,0.001167081,2.27e-09,4.4e-08,"unmasked",2024
"2_5",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.15527322,0.18633238,0.000871804,7.53e-09,9.07e-09,"masked",2024
"3_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0010",0.157806721,0.189368063,0.001124849,2.61e-09,4.13e-08,"unmasked",2024
"3_5",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0010",0.140160832,0.168184927,0.000691265,7.1e-09,6.82e-09,"masked",2024
"4_2",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.141198815,0.169438581,0.001033242,2e-09,1.87e-08,"unmasked",2024
"4_2",2,0.693147180559945,0.5,1,2,2,"NSABHC0010",0.147392875,0.176886379,0.000810875,6.66e-09,4.04e-09,"masked",2024
"4_3",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0010",0.165076757,0.198092109,0.001383822,2.01e-09,2.1e-08,"unmasked",2024
"4_3",3,1.09861228866811,0.666666666666667,1,3,1.5,"NSABHC0010",0.160119965,0.192146548,0.000920513,5.8e-09,3.76e-09,"masked",2024
"4_4",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.153441134,0.184129338,0.000973913,2.04e-09,3.36e-08,"unmasked",2024
"4_4",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.137281985,0.164741699,0.000654926,5.38e-09,5.97e-09,"masked",2024
"4_5",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0010",0.15478432,0.185741174,0.001020871,2.02e-09,1.96e-08,"unmasked",2024
"4_5",3,1.05492016798614,0.64,0.960229717860761,2.87174588749259,1.5625,"NSABHC0010",0.134709425,0.161634825,0.000672191,5.5e-09,3.15e-09,"masked",2024
"5_2",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.134917333,0.161900788,0.000951728,2.14e-09,2.12e-08,"unmasked",2024
"5_2",2,0.636514168294813,0.444444444444444,0.918295834054489,1.88988157484231,2.25,"NSABHC0010",0.136720731,0.16406726,0.00069927,6.08e-09,3.96e-09,"masked",2024
"5_3",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0010",0.142973436,0.171568125,0.000935259,1.42e-09,1.27e-08,"unmasked",2024
"5_3",5,1.56071040904141,0.777777777777778,0.969723899868247,4.7622031559046,1.28571428571429,"NSABHC0010",0.129138468,0.154993279,0.00061304,3.98e-09,2.42e-09,"masked",2024
"5_4",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0010",0.144693581,0.173632321,0.000928417,1.36e-09,2.03e-08,"unmasked",2024
"5_4",2,0.500402423538188,0.32,0.721928094887362,1.64938488846612,3.125,"NSABHC0010",0.123412818,0.148100441,0.000546619,3.93e-09,4.14e-09,"masked",2024
"5_5",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.12906711,0.154880533,0.00065091,1.44e-09,1.47e-08,"unmasked",2024
"5_5",3,1.03972077083992,0.625,0.946394630357186,2.82842712474619,1.6,"NSABHC0010",0.123405567,0.148087087,0.000536566,3.86e-09,2.11e-09,"masked",2024
